,temperature,time,ctwl/nm,thresh/dBm,notch/dB,reflection/%
1297,243.6,2022/8/23 11:16,1536.4419,-59.5048,0.1331,3.018253692
1298,243.2,2022/8/23 11:17,1536.4344,-59.5167,0.1338,3.033884043
1299,242.9,2022/8/23 11:17,1536.4299,-59.5023,0.1326,3.007087613
1300,242.5,2022/8/23 11:18,1536.424,-59.5183,0.1322,2.998153825
1301,242.2,2022/8/23 11:18,1536.4198,-59.5105,0.1328,3.011554199
1302,241.8,2022/8/23 11:19,1536.4174,-59.4699,0.134,3.038349395
1303,241.5,2022/8/23 11:19,1536.4105,-59.4681,0.1317,2.986985431
1304,241.1,2022/8/23 11:20,1536.4087,-59.4448,0.1321,2.995920249
1305,240.8,2022/8/23 11:20,1536.4038,-59.4378,0.1327,3.009320932
1306,240.4,2022/8/23 11:21,1536.4,-59.4357,0.1317,2.986985431
1307,240.1,2022/8/23 11:21,1536.3962,-59.4297,0.1319,2.991452943
1308,239.7,2022/8/23 11:22,1536.3918,-59.4295,0.1339,3.036116745
1309,239.4,2022/8/23 11:22,1536.3867,-59.4157,0.1317,2.986985431
1310,239,2022/8/23 11:23,1536.3813,-59.4294,0.1346,3.051744217
1311,238.6,2022/8/23 11:23,1536.3762,-59.434,0.1322,2.998153825
1312,238.3,2022/8/23 11:24,1536.3755,-59.4206,0.1324,3.002620822
1313,238,2022/8/23 11:24,1536.3693,-59.4325,0.1353,3.06736917
1314,237.6,2022/8/23 11:25,1536.3693,-59.3914,0.132,2.993686622
1315,237.3,2022/8/23 11:25,1536.3634,-59.3847,0.1343,3.045047037
1316,236.9,2022/8/23 11:26,1536.3578,-59.3977,0.1364,3.091917581
1317,236.6,2022/8/23 11:26,1536.3528,-59.3909,0.1331,3.018253692
1318,236.2,2022/8/23 11:27,1536.3499,-59.3545,0.1328,3.011554199
1319,235.9,2022/8/23 11:27,1536.3449,-59.3713,0.1336,3.029418486
1320,235.6,2022/8/23 11:28,1536.3407,-59.3188,0.1348,3.056208746
1321,235.2,2022/8/23 11:28,1536.3379,-59.4046,0.1344,3.047279482
1322,234.9,2022/8/23 11:29,1536.3334,-59.4186,0.1351,3.062905155
1323,234.5,2022/8/23 11:29,1536.3293,-59.4391,0.1335,3.02718563
1324,234.2,2022/8/23 11:30,1536.3249,-59.4297,0.1353,3.06736917
1325,233.9,2022/8/23 11:30,1536.3215,-59.4152,0.1334,3.024952723
1326,233.5,2022/8/23 11:31,1536.3161,-59.4428,0.136,3.082991605
1327,233.2,2022/8/23 11:31,1536.3144,-59.4407,0.1337,3.03165129
1328,232.9,2022/8/23 11:32,1536.3136,-59.411,0.1344,3.047279482
1329,232.5,2022/8/23 11:32,1536.3106,-59.4243,0.1347,3.053976507
1330,232.2,2022/8/23 11:33,1536.3109,-59.4209,0.1349,3.058440934
1331,231.9,2022/8/23 11:33,1536.2988,-59.4146,0.1346,3.051744217
1332,231.5,2022/8/23 11:34,1536.296,-59.4308,0.135,3.06067307
1333,231.2,2022/8/23 11:34,1536.289,-59.4178,0.1365,3.094148946
1334,230.9,2022/8/23 11:35,1536.2819,-59.3722,0.1357,3.076296584
1335,230.5,2022/8/23 11:35,1536.292,-59.4347,0.1323,3.000387349
1336,230.2,2022/8/23 11:36,1536.279,-59.4314,0.1352,3.065137188
1337,229.9,2022/8/23 11:36,1536.271,-59.4344,0.1345,3.049511875
1338,229.5,2022/8/23 11:37,1536.2655,-59.4223,0.1353,3.06736917
1339,229.2,2022/8/23 11:37,1536.2724,-59.3999,0.134,3.038349395
1340,228.8,2022/8/23 11:38,1536.266,-59.4262,0.137,3.105305002
1341,228.5,2022/8/23 11:38,1536.2455,-59.4198,0.1332,3.020486754
1342,228.2,2022/8/23 11:39,1536.2595,-59.4109,0.1383,3.134304738
1343,227.8,2022/8/23 11:39,1536.251,-59.4162,0.1377,3.120921323
1344,227.5,2022/8/23 11:40,1536.2478,-59.3905,0.1365,3.094148946
1345,227.2,2022/8/23 11:40,1536.2375,-59.3932,0.1366,3.09638026
1346,226.8,2022/8/23 11:41,1536.2287,-59.3875,0.1353,3.06736917
1347,226.6,2022/8/23 11:41,1536.2265,-59.4011,0.1361,3.085223176
1348,226.2,2022/8/23 11:42,1536.2356,-59.3989,0.1351,3.062905155
1349,225.9,2022/8/23 11:42,1536.2392,-59.396,0.136,3.082991605
1350,225.6,2022/8/23 11:43,1536.2356,-59.4158,0.1352,3.065137188
1351,225.2,2022/8/23 11:43,1536.2289,-59.4162,0.1361,3.085223176
1352,224.9,2022/8/23 11:44,1536.2274,-59.4039,0.1327,3.009320932
1353,224.6,2022/8/23 11:44,1536.2228,-59.4066,0.1355,3.07183298
1354,224.3,2022/8/23 11:45,1536.2182,-59.3721,0.1334,3.024952723
1355,224,2022/8/23 11:45,1536.2117,-59.3431,0.1356,3.074064808
1356,223.7,2022/8/23 11:46,1536.2089,-59.3498,0.1343,3.045047037
1357,223.3,2022/8/23 11:46,1536.2072,-59.3481,0.1322,2.998153825
1358,223,2022/8/23 11:47,1536.2029,-59.3091,0.1338,3.033884043
1359,222.7,2022/8/23 11:47,1536.1971,-59.2974,0.1353,3.06736917
1360,222.4,2022/8/23 11:48,1536.193,-59.3004,0.1343,3.045047037
1361,222.1,2022/8/23 11:48,1536.1897,-59.3031,0.1353,3.06736917
1362,221.7,2022/8/23 11:49,1536.1867,-59.2983,0.135,3.06067307
1363,221.4,2022/8/23 11:49,1536.1831,-59.3197,0.1355,3.07183298
1364,221.1,2022/8/23 11:50,1536.1796,-59.3055,0.1348,3.056208746
1365,220.8,2022/8/23 11:50,1536.1738,-59.2815,0.1332,3.020486754
1366,220.5,2022/8/23 11:51,1536.1692,-59.2948,0.1363,3.089686164
1367,220.2,2022/8/23 11:51,1536.165,-59.2808,0.1335,3.02718563
1368,219.8,2022/8/23 11:52,1536.1608,-59.2867,0.1359,3.080759983
1369,219.5,2022/8/23 11:52,1536.1568,-59.2735,0.1367,3.098611523
1370,219.2,2022/8/23 11:53,1536.1509,-59.2786,0.1348,3.056208746
1371,218.9,2022/8/23 11:53,1536.1494,-59.2777,0.1381,3.129843805
1372,218.6,2022/8/23 11:54,1536.1453,-59.2732,0.1336,3.029418486
1373,218.3,2022/8/23 11:54,1536.1387,-59.2634,0.135,3.06067307
1374,218,2022/8/23 11:55,1536.1337,-59.2636,0.1332,3.020486754
1375,217.7,2022/8/23 11:55,1536.1317,-59.1883,0.1325,3.004854243
1376,217.3,2022/8/23 11:56,1536.1275,-59.2352,0.1341,3.040581994
1377,217,2022/8/23 11:56,1536.1243,-59.2169,0.1326,3.007087613
1378,216.7,2022/8/23 11:57,1536.1196,-59.2205,0.135,3.06067307
1379,216.4,2022/8/23 11:57,1536.1148,-59.2114,0.1332,3.020486754
1380,216.1,2022/8/23 11:58,1536.1113,-59.1982,0.1336,3.029418486
1381,215.8,2022/8/23 11:58,1536.1063,-59.1887,0.1341,3.040581994
1382,215.5,2022/8/23 11:59,1536.1029,-59.1943,0.1323,3.000387349
1383,215.2,2022/8/23 11:59,1536.0996,-59.185,0.1363,3.089686164
1384,214.9,2022/8/23 12:00,1536.0942,-59.1834,0.1354,3.069601101
1385,214.6,2022/8/23 12:00,1536.0885,-59.1867,0.1335,3.02718563
1386,214.2,2022/8/23 12:01,1536.0841,-59.1912,0.1368,3.100842734
1387,213.9,2022/8/23 12:01,1536.079,-59.1777,0.1348,3.056208746
1388,213.7,2022/8/23 12:02,1536.0714,-59.1923,0.1341,3.040581994
1389,213.4,2022/8/23 12:02,1536.0697,-59.1803,0.1385,3.138765465
1390,213,2022/8/23 12:03,1536.0668,-59.2541,0.1336,3.029418486
1391,212.7,2022/8/23 12:03,1536.0623,-59.2572,0.1359,3.080759983
1392,212.4,2022/8/23 12:04,1536.0597,-59.2423,0.1353,3.06736917
1393,212.1,2022/8/23 12:04,1536.0577,-59.206,0.1345,3.049511875
1394,211.8,2022/8/23 12:05,1536.0527,-59.2303,0.1319,2.991452943
1395,211.5,2022/8/23 12:05,1536.0511,-59.2197,0.1316,2.984751598
1396,211.2,2022/8/23 12:06,1536.0409,-59.234,0.1351,3.062905155
1397,210.9,2022/8/23 12:06,1536.0368,-59.2297,0.1377,3.120921323
1398,210.6,2022/8/23 12:07,1536.0349,-59.2222,0.1339,3.036116745
1399,210.3,2022/8/23 12:07,1536.0313,-59.2253,0.1354,3.069601101
1400,210.1,2022/8/23 12:08,1536.0263,-59.235,0.1343,3.045047037
1401,209.8,2022/8/23 12:08,1536.0231,-59.2253,0.131,2.971347521
1402,209.5,2022/8/23 12:09,1536.0192,-59.2436,0.1342,3.042814541
1403,209.2,2022/8/23 12:09,1536.0131,-59.2178,0.1322,2.998153825
1404,208.9,2022/8/23 12:10,1536.0137,-59.2224,0.1364,3.091917581
1405,208.6,2022/8/23 12:10,1536.0094,-59.2092,0.1357,3.076296584
1406,208.3,2022/8/23 12:11,1536.0043,-59.2174,0.1344,3.047279482
1407,208,2022/8/23 12:11,1536.0018,-59.2224,0.1371,3.107536059
1408,207.7,2022/8/23 12:12,1536.0005,-59.217,0.134,3.038349395
1409,207.4,2022/8/23 12:12,1535.9969,-59.2103,0.1375,3.116459774
1410,207.1,2022/8/23 12:13,1535.9918,-59.2182,0.1359,3.080759983
1411,206.8,2022/8/23 12:13,1535.9888,-59.208,0.1332,3.020486754
1412,206.5,2022/8/23 12:14,1535.9851,-59.2088,0.1383,3.134304738
1413,206.2,2022/8/23 12:14,1535.9818,-59.2093,0.1339,3.036116745
1414,205.9,2022/8/23 12:15,1535.9795,-59.2085,0.1323,3.000387349
1415,205.7,2022/8/23 12:15,1535.9751,-59.1689,0.1334,3.024952723
1416,205.4,2022/8/23 12:16,1535.9694,-59.1692,0.1347,3.053976507
1417,205.1,2022/8/23 12:16,1535.9672,-59.1618,0.1379,3.125382667
1418,204.8,2022/8/23 12:17,1535.9605,-59.1677,0.1357,3.076296584
1419,204.5,2022/8/23 12:17,1535.9588,-59.1723,0.1328,3.011554199
1420,204.2,2022/8/23 12:18,1535.9549,-59.1472,0.134,3.038349395
1421,203.9,2022/8/23 12:18,1535.9508,-59.1505,0.1345,3.049511875
1422,203.7,2022/8/23 12:19,1535.9479,-59.1628,0.1354,3.069601101
1423,203.4,2022/8/23 12:19,1535.9467,-59.157,0.1345,3.049511875
1424,203.1,2022/8/23 12:20,1535.9434,-59.1481,0.135,3.06067307
1425,202.8,2022/8/23 12:20,1535.9413,-59.1451,0.134,3.038349395
1426,202.5,2022/8/23 12:21,1535.9353,-59.1678,0.1346,3.051744217
1427,202.2,2022/8/23 12:21,1535.9329,-59.1592,0.1372,3.109767065
1428,201.9,2022/8/23 12:22,1535.9304,-59.1311,0.136,3.082991605
1429,201.7,2022/8/23 12:22,1535.9277,-59.1265,0.1376,3.118690574
1430,201.4,2022/8/23 12:23,1535.9219,-59.121,0.1369,3.103073894
1431,201.1,2022/8/23 12:23,1535.9193,-59.1025,0.136,3.082991605
1432,200.8,2022/8/23 12:24,1535.9156,-59.1203,0.1364,3.091917581
1433,200.5,2022/8/23 12:24,1535.9125,-59.1085,0.1382,3.132074297
1434,200.2,2022/8/23 12:25,1535.9098,-59.1322,0.1382,3.132074297
1435,200,2022/8/23 12:25,1535.909,-59.0976,0.1378,3.123152021
1436,199.7,2022/8/23 12:26,1535.9018,-59.0758,0.1403,3.178902769
1437,199.4,2022/8/23 12:26,1535.9023,-59.0706,0.1395,3.161066021
1438,199.1,2022/8/23 12:27,1535.8951,-59.0846,0.1406,3.185590703
1439,198.9,2022/8/23 12:27,1535.8915,-59.0672,0.1417,3.210109173
1440,198.6,2022/8/23 12:28,1535.8893,-59.086,0.1423,3.223480267
1441,198.3,2022/8/23 12:28,1535.882,-59.0773,0.1384,3.136535127
1442,198,2022/8/23 12:29,1535.8817,-59.0749,0.1388,3.145456171
1443,197.8,2022/8/23 12:29,1535.8818,-59.084,0.1375,3.116459774
1444,197.5,2022/8/23 12:30,1535.8753,-59.0726,0.1348,3.056208746
1445,197.2,2022/8/23 12:30,1535.8694,-59.0667,0.1365,3.094148946
1446,196.9,2022/8/23 12:31,1535.8689,-59.0764,0.1373,3.111998019
1447,196.7,2022/8/23 12:31,1535.8678,-59.0658,0.1365,3.094148946
1448,196.4,2022/8/23 12:32,1535.8641,-59.0568,0.1382,3.132074297
1449,196.1,2022/8/23 12:32,1535.8615,-59.0548,0.1371,3.107536059
1450,195.8,2022/8/23 12:33,1535.8572,-59.064,0.139,3.149916385
1451,195.6,2022/8/23 12:33,1535.8536,-59.0596,0.1372,3.109767065
1452,195.3,2022/8/23 12:34,1535.852,-59.0103,0.1357,3.076296584
1453,195,2022/8/23 12:34,1535.8499,-59.0137,0.1361,3.085223176
1454,194.7,2022/8/23 12:35,1535.8457,-59.0136,0.1374,3.114228922
1455,194.5,2022/8/23 12:35,1535.8416,-59.0037,0.1373,3.111998019
1456,194.2,2022/8/23 12:36,1535.8398,-59.0032,0.1361,3.085223176
1457,193.9,2022/8/23 12:36,1535.8339,-59.0073,0.1372,3.109767065
1458,193.6,2022/8/23 12:37,1535.8316,-59.0023,0.1377,3.120921323
1459,193.4,2022/8/23 12:37,1535.8268,-59.0216,0.1381,3.129843805
1460,193.1,2022/8/23 12:38,1535.8256,-59.0079,0.1355,3.07183298
1461,192.9,2022/8/23 12:38,1535.8265,-59.0041,0.1373,3.111998019
1462,192.6,2022/8/23 12:39,1535.8177,-59.0184,0.1363,3.089686164
1463,192.3,2022/8/23 12:39,1535.8168,-59.0077,0.136,3.082991605
1464,192.1,2022/8/23 12:40,1535.8141,-58.9908,0.137,3.105305002
1465,191.8,2022/8/23 12:40,1535.8109,-58.9957,0.1369,3.103073894
1466,191.5,2022/8/23 12:41,1535.8106,-58.9956,0.1361,3.085223176
1467,191.3,2022/8/23 12:41,1535.8031,-58.9955,0.1375,3.116459774
1468,191,2022/8/23 12:42,1535.7988,-58.9799,0.1381,3.129843805
1469,190.7,2022/8/23 12:42,1535.7951,-58.9863,0.1362,3.087454696
1470,190.5,2022/8/23 12:43,1535.7961,-58.9651,0.1374,3.114228922
1471,190.2,2022/8/23 12:43,1535.7924,-58.9876,0.1354,3.069601101
1472,189.9,2022/8/23 12:44,1535.7887,-58.9777,0.136,3.082991605
1473,189.7,2022/8/23 12:44,1535.7865,-58.9901,0.1372,3.109767065
1474,189.4,2022/8/23 12:45,1535.7807,-58.9841,0.1372,3.109767065
1475,189.1,2022/8/23 12:45,1535.7788,-58.9737,0.1369,3.103073894
1476,188.9,2022/8/23 12:46,1535.7773,-58.9879,0.1378,3.123152021
1477,188.6,2022/8/23 12:46,1535.7727,-58.9896,0.1359,3.080759983
1478,188.4,2022/8/23 12:47,1535.768,-58.9953,0.1355,3.07183298
1479,188.1,2022/8/23 12:47,1535.765,-58.9776,0.1353,3.06736917
1480,187.8,2022/8/23 12:48,1535.7634,-58.9871,0.1345,3.049511875
1481,187.5,2022/8/23 12:48,1535.7626,-58.9753,0.1354,3.069601101
1482,187.3,2022/8/23 12:49,1535.7587,-58.9711,0.1357,3.076296584
1483,187,2022/8/23 12:49,1535.7563,-58.9329,0.1335,3.02718563
1484,186.8,2022/8/23 12:50,1535.7518,-58.911,0.1382,3.132074297
1485,186.5,2022/8/23 12:50,1535.7503,-58.908,0.1356,3.074064808
1486,186.3,2022/8/23 12:51,1535.7464,-58.9195,0.1333,3.022719764
1487,186,2022/8/23 12:51,1535.743,-58.9106,0.133,3.016020579
1488,185.7,2022/8/23 12:52,1535.742,-58.93,0.1357,3.076296584
1489,185.5,2022/8/23 12:52,1535.7368,-58.9141,0.1338,3.033884043
1490,185.3,2022/8/23 12:53,1535.7344,-58.9141,0.1349,3.058440934
1491,185,2022/8/23 12:53,1535.7319,-58.9132,0.1361,3.085223176
1492,184.7,2022/8/23 12:54,1535.7289,-58.9087,0.1343,3.045047037
1493,184.5,2022/8/23 12:54,1535.7233,-58.9241,0.1358,3.078528309
1494,184.2,2022/8/23 12:55,1535.7192,-58.909,0.1348,3.056208746
1495,184,2022/8/23 12:55,1535.7177,-58.8946,0.135,3.06067307
1496,183.7,2022/8/23 12:56,1535.7177,-58.9033,0.134,3.038349395
1497,183.5,2022/8/23 12:56,1535.7118,-58.8988,0.1346,3.051744217
1498,183.2,2022/8/23 12:57,1535.7042,-58.9075,0.1346,3.051744217
1499,182.9,2022/8/23 12:57,1535.7075,-58.9157,0.1352,3.065137188
1500,182.7,2022/8/23 12:58,1535.7051,-58.9132,0.1335,3.02718563
1501,182.5,2022/8/23 12:58,1535.698,-58.8974,0.1347,3.053976507
1502,182.2,2022/8/23 12:59,1535.6964,-58.9055,0.1343,3.045047037
1503,182,2022/8/23 12:59,1535.6949,-58.8991,0.135,3.06067307
1504,181.7,2022/8/23 13:00,1535.6921,-58.8904,0.1336,3.029418486
1505,181.5,2022/8/23 13:00,1535.6873,-58.3229,0.1348,3.056208746
1506,181.2,2022/8/23 13:01,1535.6877,-58.3129,0.1338,3.033884043
1507,181,2022/8/23 13:01,1535.6828,-58.3256,0.1342,3.042814541
1508,180.7,2022/8/23 13:02,1535.6824,-58.3144,0.1349,3.058440934
1509,180.5,2022/8/23 13:02,1535.6751,-58.3131,0.1344,3.047279482
1510,180.2,2022/8/23 13:03,1535.6757,-58.3272,0.1329,3.013787415
1511,180,2022/8/23 13:03,1535.6737,-58.3209,0.1319,2.991452943
1512,179.7,2022/8/23 13:04,1535.672,-58.3315,0.1319,2.991452943
1513,179.5,2022/8/23 13:04,1535.6681,-58.3277,0.133,3.016020579
1514,179.2,2022/8/23 13:05,1535.6639,-58.3353,0.1331,3.018253692
1515,179,2022/8/23 13:05,1535.6622,-58.3378,0.1315,2.982517714
1516,178.7,2022/8/23 13:06,1535.6569,-58.334,0.1338,3.033884043
1517,178.5,2022/8/23 13:06,1535.6511,-58.3199,0.1365,3.094148946
1518,178.2,2022/8/23 13:07,1535.6504,-58.3213,0.1338,3.033884043
1519,178,2022/8/23 13:07,1535.6474,-58.3252,0.1335,3.02718563
1520,177.7,2022/8/23 13:08,1535.6458,-58.307,0.1339,3.036116745
1521,177.5,2022/8/23 13:08,1535.6432,-58.3106,0.1361,3.085223176
1522,177.3,2022/8/23 13:09,1535.6417,-58.2818,0.1322,2.998153825
1523,177,2022/8/23 13:09,1535.6382,-58.3194,0.1352,3.065137188
1524,176.8,2022/8/23 13:10,1535.6359,-58.2963,0.1326,3.007087613
1525,176.5,2022/8/23 13:10,1535.6308,-58.2908,0.136,3.082991605
1526,176.3,2022/8/23 13:11,1535.6279,-58.3081,0.1367,3.098611523
1527,176,2022/8/23 13:11,1535.6289,-58.2895,0.1367,3.098611523
1528,175.8,2022/8/23 13:12,1535.6224,-58.2982,0.1343,3.045047037
1529,175.5,2022/8/23 13:12,1535.618,-58.2875,0.1347,3.053976507
1530,175.3,2022/8/23 13:13,1535.6207,-58.2979,0.1356,3.074064808
1531,175.1,2022/8/23 13:13,1535.6181,-58.2897,0.1352,3.065137188
1532,174.8,2022/8/23 13:14,1535.6135,-58.2959,0.1359,3.080759983
1533,174.6,2022/8/23 13:14,1535.6091,-58.2975,0.1366,3.09638026
1534,174.3,2022/8/23 13:15,1535.6085,-58.2835,0.1376,3.118690574
1535,174.1,2022/8/23 13:15,1535.6025,-58.2895,0.1356,3.074064808
1536,173.9,2022/8/23 13:16,1535.6003,-58.292,0.135,3.06067307
1537,173.6,2022/8/23 13:16,1535.6005,-58.2951,0.1348,3.056208746
1538,173.4,2022/8/23 13:17,1535.5973,-58.2959,0.1357,3.076296584
1539,173.1,2022/8/23 13:17,1535.5951,-58.282,0.1344,3.047279482
1540,172.9,2022/8/23 13:18,1535.587,-58.3034,0.1362,3.087454696
1541,172.6,2022/8/23 13:18,1535.5883,-58.301,0.1335,3.02718563
1542,172.4,2022/8/23 13:19,1535.587,-58.3035,0.1364,3.091917581
1543,172.2,2022/8/23 13:19,1535.585,-58.1391,0.1352,3.065137188
1544,171.9,2022/8/23 13:20,1535.5828,-58.1179,0.1361,3.085223176
1545,171.7,2022/8/23 13:20,1535.5789,-58.1202,0.1335,3.02718563
1546,171.5,2022/8/23 13:21,1535.5755,-58.0985,0.1337,3.03165129
1547,171.2,2022/8/23 13:21,1535.5722,-58.1164,0.1365,3.094148946
1548,171,2022/8/23 13:22,1535.5695,-58.1176,0.1342,3.042814541
1549,170.8,2022/8/23 13:22,1535.5683,-58.1111,0.1331,3.018253692
1550,170.5,2022/8/23 13:23,1535.5677,-58.1172,0.1357,3.076296584
1551,170.3,2022/8/23 13:23,1535.5634,-58.1191,0.1343,3.045047037
1552,170,2022/8/23 13:24,1535.5582,-58.1279,0.1343,3.045047037
1553,169.8,2022/8/23 13:24,1535.5598,-58.1013,0.1345,3.049511875
1554,169.6,2022/8/23 13:25,1535.5554,-58.1181,0.1343,3.045047037
1555,169.3,2022/8/23 13:25,1535.554,-58.105,0.1345,3.049511875
1556,169.1,2022/8/23 13:26,1535.5497,-58.0928,0.1343,3.045047037
1557,168.9,2022/8/23 13:26,1535.5485,-58.0945,0.1334,3.024952723
1558,168.6,2022/8/23 13:27,1535.5435,-58.1111,0.1351,3.062905155
1559,168.4,2022/8/23 13:27,1535.541,-58.1004,0.1333,3.022719764
1560,168.2,2022/8/23 13:28,1535.5361,-58.0749,0.1341,3.040581994
1561,167.9,2022/8/23 13:28,1535.5333,-58.073,0.1355,3.07183298
1562,167.7,2022/8/23 13:29,1535.5336,-58.08,0.1355,3.07183298
1563,167.5,2022/8/23 13:29,1535.5303,-58.0751,0.1356,3.074064808
1564,167.3,2022/8/23 13:30,1535.5283,-58.0307,0.1363,3.089686164
1565,167,2022/8/23 13:30,1535.5252,-58.042,0.1338,3.033884043
1566,166.8,2022/8/23 13:31,1535.5242,-58.0198,0.1343,3.045047037
1567,166.6,2022/8/23 13:31,1535.521,-58.0254,0.1351,3.062905155
1568,166.3,2022/8/23 13:32,1535.515,-58.012,0.1355,3.07183298
1569,166.1,2022/8/23 13:32,1535.5154,-58.0206,0.1346,3.051744217
1570,165.9,2022/8/23 13:33,1535.5148,-58.025,0.136,3.082991605
1571,165.7,2022/8/23 13:33,1535.5106,-58.0232,0.1342,3.042814541
1572,165.4,2022/8/23 13:34,1535.5093,-58.0226,0.1324,3.002620822
1573,165.2,2022/8/23 13:34,1535.505,-58.0252,0.1334,3.024952723
1574,164.9,2022/8/23 13:35,1535.5023,-58.0134,0.134,3.038349395
1575,164.7,2022/8/23 13:35,1535.5012,-58.0323,0.133,3.016020579
1576,164.5,2022/8/23 13:36,1535.4963,-58.029,0.1335,3.02718563
1577,164.3,2022/8/23 13:36,1535.4959,-58.0166,0.1353,3.06736917
1578,164,2022/8/23 13:37,1535.4917,-58.0299,0.1328,3.011554199
1579,163.8,2022/8/23 13:37,1535.4889,-58.0201,0.1338,3.033884043
1580,163.6,2022/8/23 13:38,1535.4879,-58.0149,0.1343,3.045047037
1581,163.4,2022/8/23 13:38,1535.4847,-57.9388,0.1346,3.051744217
1582,163.1,2022/8/23 13:39,1535.4852,-57.9222,0.1348,3.056208746
1583,162.9,2022/8/23 13:39,1535.4805,-57.9397,0.1328,3.011554199
1584,162.7,2022/8/23 13:40,1535.4762,-57.9192,0.1332,3.020486754
1585,162.5,2022/8/23 13:40,1535.4732,-57.9277,0.1327,3.009320932
1586,162.2,2022/8/23 13:41,1535.4732,-57.9172,0.1334,3.024952723
1587,162,2022/8/23 13:41,1535.4683,-57.9351,0.1346,3.051744217
1588,161.8,2022/8/23 13:42,1535.4666,-57.9293,0.1331,3.018253692
1589,161.6,2022/8/23 13:42,1535.4638,-57.9263,0.1341,3.040581994
1590,161.4,2022/8/23 13:43,1535.4613,-57.9235,0.1328,3.011554199
1591,161.1,2022/8/23 13:43,1535.4595,-57.9285,0.1314,2.980283778
1592,160.9,2022/8/23 13:44,1535.4563,-57.8963,0.1332,3.020486754
1593,160.7,2022/8/23 13:44,1535.4513,-57.8858,0.1332,3.020486754
1594,160.5,2022/8/23 13:45,1535.452,-57.8831,0.134,3.038349395
1595,160.3,2022/8/23 13:45,1535.4478,-57.8829,0.1344,3.047279482
1596,160,2022/8/23 13:46,1535.4454,-57.9013,0.1337,3.03165129
1597,159.8,2022/8/23 13:46,1535.4434,-57.8872,0.1344,3.047279482
1598,159.6,2022/8/23 13:47,1535.4405,-57.8916,0.1347,3.053976507
1599,159.4,2022/8/23 13:47,1535.4383,-57.9001,0.1374,3.114228922
1600,159.2,2022/8/23 13:48,1535.4368,-57.9002,0.1347,3.053976507
1601,158.9,2022/8/23 13:48,1535.4333,-57.9196,0.1345,3.049511875
1602,158.7,2022/8/23 13:49,1535.4322,-57.9094,0.133,3.016020579
1603,158.5,2022/8/23 13:49,1535.4268,-57.9043,0.1339,3.036116745
1604,158.3,2022/8/23 13:50,1535.4267,-57.908,0.1355,3.07183298
1605,158,2022/8/23 13:50,1535.4247,-57.889,0.1346,3.051744217
1606,157.9,2022/8/23 13:51,1535.4222,-57.9053,0.1334,3.024952723
1607,157.6,2022/8/23 13:51,1535.42,-57.8999,0.135,3.06067307
1608,157.4,2022/8/23 13:52,1535.4151,-57.904,0.1358,3.078528309
1609,157.2,2022/8/23 13:52,1535.416,-57.8882,0.1338,3.033884043
1610,157,2022/8/23 13:53,1535.4141,-57.909,0.1342,3.042814541
1611,156.8,2022/8/23 13:53,1535.409,-57.9271,0.1335,3.02718563
1612,156.6,2022/8/23 13:54,1535.4086,-57.9112,0.1318,2.989219213
1613,156.4,2022/8/23 13:54,1535.406,-57.9183,0.1347,3.053976507
1614,156.1,2022/8/23 13:55,1535.4034,-57.9206,0.1317,2.986985431
1615,155.9,2022/8/23 13:55,1535.4021,-57.9109,0.132,2.993686622
1616,155.7,2022/8/23 13:56,1535.3985,-57.9085,0.1322,2.998153825
1617,155.5,2022/8/23 13:56,1535.393,-57.9155,0.1351,3.062905155
1618,155.3,2022/8/23 13:57,1535.3911,-57.9009,0.1354,3.069601101
1619,155.1,2022/8/23 13:57,1535.3922,-57.9112,0.1317,2.986985431
1620,154.9,2022/8/23 13:58,1535.3877,-57.9086,0.1333,3.022719764
1621,154.6,2022/8/23 13:58,1535.3864,-57.9084,0.1349,3.058440934
1622,154.4,2022/8/23 13:59,1535.3848,-57.9009,0.134,3.038349395
1623,154.2,2022/8/23 13:59,1535.3799,-57.9233,0.1339,3.036116745
1624,154,2022/8/23 14:00,1535.3797,-57.9282,0.1352,3.065137188
1625,153.8,2022/8/23 14:00,1535.3756,-57.9105,0.1349,3.058440934
1626,153.6,2022/8/23 14:01,1535.3765,-57.9183,0.1341,3.040581994
1627,153.3,2022/8/23 14:01,1535.3731,-57.9157,0.1355,3.07183298
1628,153.1,2022/8/23 14:02,1535.3709,-57.9028,0.1362,3.087454696
1629,152.9,2022/8/23 14:02,1535.368,-57.9056,0.1368,3.100842734
1630,152.7,2022/8/23 14:03,1535.3633,-57.9047,0.136,3.082991605
1631,152.5,2022/8/23 14:03,1535.3641,-57.9035,0.1359,3.080759983
1632,152.3,2022/8/23 14:04,1535.3602,-57.8952,0.1362,3.087454696
1633,152.1,2022/8/23 14:04,1535.3599,-57.9018,0.1368,3.100842734
1634,151.9,2022/8/23 14:05,1535.3588,-57.9027,0.1358,3.078528309
1635,151.7,2022/8/23 14:05,1535.3551,-57.8874,0.1377,3.120921323
1636,151.5,2022/8/23 14:06,1535.3518,-57.8959,0.1381,3.129843805
1637,151.3,2022/8/23 14:06,1535.3493,-57.9081,0.1375,3.116459774
1638,151.1,2022/8/23 14:07,1535.3486,-57.9186,0.1353,3.06736917
1639,150.9,2022/8/23 14:07,1535.3452,-57.9103,0.1387,3.143225987
1640,150.7,2022/8/23 14:08,1535.3426,-57.9104,0.1353,3.06736917
