,Unnamed: 0,time,temperature,ctwl/nm,thresh/dBm,notch/dB,reflection/%
1889,1889,2022/8/30 15:59:32,294.5,1541.7222,-47.3173,1.3109999999999995,26.05650057448128
1890,1890,2022/8/30 16:00:02,294.0,1541.7203,-47.3181,1.2810999999999992,25.54566311691978
1891,1891,2022/8/30 16:00:32,293.6,1541.7097,-47.3725,1.3097000000000014,26.03436330547
1892,1892,2022/8/30 16:01:02,293.2,1541.7089,-47.3377,1.299500000000004,25.860440729041024
1893,1893,2022/8/30 16:01:32,292.7,1541.7029,-47.3177,1.3121999999999996,26.07692909598688
1894,1894,2022/8/30 16:02:02,292.3,1541.6942,-47.3573,1.286800000000002,25.64331836228351
1895,1895,2022/8/30 16:02:32,291.8,1541.6889,-47.3586,1.313200000000004,26.0939485525836
1896,1896,2022/8/30 16:03:02,291.4,1541.6844,-47.3215,1.3191999999999977,26.195983036836388
1897,1897,2022/8/30 16:03:32,291.0,1541.6754,-47.3427,1.2864000000000029,25.636469543420457
1898,1898,2022/8/30 16:04:02,290.6,1541.6712,-47.3865,1.2849999999999988,25.61249370924328
1899,1899,2022/8/30 16:04:32,290.1,1541.6698,-47.3666,1.2827000000000008,25.573088056143625
1900,1900,2022/8/30 16:05:02,289.7,1541.6588,-47.3198,1.2721999999999951,25.392927342473303
1901,1901,2022/8/30 16:05:32,289.3,1541.6578,-47.3148,1.2468000000000024,24.955304458049433
1902,1902,2022/8/30 16:06:02,288.8,1541.6515,-47.3494,1.2863999999999958,25.636469543420336
1903,1903,2022/8/30 16:06:32,288.4,1541.6404,-47.3132,1.2998000000000005,25.865561931478208
1904,1904,2022/8/30 16:07:02,288.0,1541.6371,-47.3287,1.284299999999999,25.600502893507368
1905,1905,2022/8/30 16:07:32,287.5,1541.6311,-47.3717,1.2785999999999995,25.502791417082584
1906,1906,2022/8/30 16:08:02,287.1,1541.6295,-47.3497,1.293400000000001,25.756232849355555
1907,1907,2022/8/30 16:08:32,286.7,1541.6253,-47.3058,1.2879000000000027,25.662149361921383
1908,1908,2022/8/30 16:09:02,286.3,1541.6166,-47.3321,1.277899999999998,25.490782918001184
1909,1909,2022/8/30 16:09:32,285.8,1541.6087,-47.3616,1.273899999999998,25.42212578005676
1910,1910,2022/8/30 16:10:02,285.4,1541.6061,-47.3311,1.2689999999999988,25.33793456220582
1911,1911,2022/8/30 16:10:32,285.0,1541.5953,-47.3509,1.2729000000000004,25.40495161273899
1912,1912,2022/8/30 16:11:02,284.5,1541.5951,-47.3382,1.2695000000000012,25.34652985535598
1913,1913,2022/8/30 16:11:32,284.1,1541.5895,-47.3523,1.2618000000000031,25.214052554588797
1914,1914,2022/8/30 16:12:02,283.7,1541.5825,-47.3152,1.236000000000004,24.768451681312897
1915,1915,2022/8/30 16:12:32,283.3,1541.5736,-47.3649,1.2581000000000035,25.150311033074267
1916,1916,2022/8/30 16:13:02,282.9,1541.57,-47.3862,1.264100000000004,25.253648300600528
1917,1917,2022/8/30 16:13:32,282.4,1541.5681,-47.3358,1.2457000000000065,24.936294402977357
1918,1918,2022/8/30 16:14:02,282.0,1541.5577,-47.3203,1.2453000000000052,24.929380461802165
1919,1919,2022/8/30 16:14:32,281.6,1541.5559,-47.324,1.2323999999999984,24.706064092388
1920,1920,2022/8/30 16:15:02,281.2,1541.5522,-47.3575,1.227000000000004,24.612385689800654
1921,1921,2022/8/30 16:15:32,280.8,1541.5469,-47.3223,1.2453999999999965,24.93110900679604
1922,1922,2022/8/30 16:16:02,280.4,1541.5391,-47.3109,1.2331000000000052,24.718199063007727
1923,1923,2022/8/30 16:16:32,280.0,1541.5335,-47.3456,1.2415999999999985,24.86539630871104
1924,1924,2022/8/30 16:17:02,279.5,1541.5281,-47.3331,1.2528000000000008,25.058910951098046
1925,1925,2022/8/30 16:17:32,279.1,1541.5191,-47.3206,1.2226999999999961,24.537706574902685
1926,1926,2022/8/30 16:18:02,278.7,1541.5153,-47.3466,1.2269999999999992,24.612385689800572
1927,1927,2022/8/30 16:18:32,278.3,1541.5092,-47.3421,1.2200000000000015,24.49077723345664
1928,1928,2022/8/30 16:19:02,277.9,1541.5071,-47.3304,1.2266999999999988,24.60717791802536
1929,1929,2022/8/30 16:19:32,277.5,1541.4993,-47.3128,1.2435000000000025,24.898259844934767
1930,1930,2022/8/30 16:20:02,277.1,1541.4978,-47.3173,1.2324999999999997,24.707797779372275
1931,1931,2022/8/30 16:20:32,276.7,1541.4901,-47.3574,1.2175000000000014,24.44729811768033
1932,1932,2022/8/30 16:21:02,276.3,1541.4829,-47.3098,1.2098000000000018,24.313225073364418
1933,1933,2022/8/30 16:21:32,275.9,1541.4786,-47.3148,1.229399999999999,24.654034915891863
1934,1934,2022/8/30 16:22:02,275.5,1541.4771,-47.3182,1.205600000000005,24.239994068074697
1935,1935,2022/8/30 16:22:32,275.0,1541.4722,-47.3585,1.1963999999999972,24.07933560897925
1936,1936,2022/8/30 16:23:02,274.6,1541.4631,-47.3143,1.216999999999994,24.4385992906906
1937,1937,2022/8/30 16:23:32,274.2,1541.4587,-47.302,1.189700000000002,23.962119976721628
1938,1938,2022/8/30 16:24:02,273.8,1541.452,-47.3628,1.1696999999999993,23.61114506932036
1939,1939,2022/8/30 16:24:32,273.4,1541.4483,-47.3181,1.2012999999999967,24.16494606132412
1940,1940,2022/8/30 16:25:02,273.0,1541.4423,-47.3075,1.2134999999999967,24.3776794519855
1941,1941,2022/8/30 16:25:32,272.6,1541.4383,-47.3162,1.2041999999999982,24.215567990825058
1942,1942,2022/8/30 16:26:02,272.2,1541.4315,-47.3717,1.173400000000006,23.676197334830704
1943,1943,2022/8/30 16:26:32,271.8,1541.4291,-47.3432,1.1936000000000015,24.030371965440036
1944,1944,2022/8/30 16:27:02,271.4,1541.4262,-47.3071,1.1940000000000008,24.03736870454464
1945,1945,2022/8/30 16:27:32,271.0,1541.4211,-47.3005,1.2020000000000055,24.177168242837165
1946,1946,2022/8/30 16:28:02,270.6,1541.4139,-47.3546,1.1873999999999971,23.921840063170983
1947,1947,2022/8/30 16:28:32,270.2,1541.4095,-47.3575,1.1903999999999997,23.974374847302293
1948,1948,2022/8/30 16:29:02,269.8,1541.4033,-47.2992,1.1955000000000031,24.063600737539122
1949,1949,2022/8/30 16:29:32,269.4,1541.3971,-47.3027,1.1970000000000032,24.08982371187481
1950,1950,2022/8/30 16:30:02,269.1,1541.3899,-47.3449,1.1753999999999991,23.711337652903783
1951,1951,2022/8/30 16:30:32,268.6,1541.3863,-47.3176,1.1852,23.883291484109137
1952,1952,2022/8/30 16:31:02,268.2,1541.3868,-47.2975,1.174299999999998,23.692012480589785
1953,1953,2022/8/30 16:31:32,267.9,1541.3806,-47.2872,1.188299999999994,23.9376043090088
1954,1954,2022/8/30 16:32:02,267.5,1541.3703,-47.3569,1.1665999999999983,23.556599134177848
1955,1955,2022/8/30 16:32:32,267.1,1541.3675,-47.3136,1.1791999999999951,23.778059690285087
1956,1956,2022/8/30 16:33:02,266.7,1541.3651,-47.3017,1.165099999999996,23.53019195878898
1957,1957,2022/8/30 16:33:32,266.3,1541.3575,-47.3102,1.1695999999999986,23.609386130683554
1958,1958,2022/8/30 16:34:02,265.9,1541.3534,-47.3399,1.1629000000000056,23.491444932788884
1959,1959,2022/8/30 16:34:32,265.5,1541.3493,-47.34,1.1761999999999977,23.725389249598926
1960,1960,2022/8/30 16:35:02,265.1,1541.3399,-47.3056,1.169,23.598831648298145
1961,1961,2022/8/30 16:35:32,264.7,1541.3359,-47.3105,1.1753999999999993,23.711337652903783
1962,1962,2022/8/30 16:36:02,264.3,1541.3333,-47.3497,1.1706000000000034,23.62697369463682
1963,1963,2022/8/30 16:36:32,263.9,1541.3275,-47.3123,1.1665,23.55483893956005
1964,1964,2022/8/30 16:37:02,263.6,1541.3231,-47.2977,1.1812000000000002,23.813153109809747
1965,1965,2022/8/30 16:37:32,263.2,1541.3172,-47.3203,1.1547000000000036,23.346851154684114
1966,1966,2022/8/30 16:38:02,262.8,1541.3117,-47.3589,1.1690000000000047,23.598831648298223
1967,1967,2022/8/30 16:38:32,262.4,1541.3074,-47.3011,1.1630999999999965,23.494968200829533
1968,1968,2022/8/30 16:39:02,262.0,1541.2979,-47.3039,1.171300000000001,23.63928258006259
1969,1969,2022/8/30 16:39:32,261.7,1541.2967,-47.3086,1.1770999999999991,23.74119420224312
1970,1970,2022/8/30 16:40:02,261.3,1541.2912,-47.354,1.1621999999999997,23.4791122168291
1971,1971,2022/8/30 16:40:32,260.9,1541.2881,-47.3212,1.1763999999999972,23.72890174435388
1972,1972,2022/8/30 16:41:02,260.5,1541.2847,-47.2938,1.1800000000000008,23.792098997458808
1973,1973,2022/8/30 16:41:32,260.1,1541.2792,-47.3064,1.162,23.475588218576423
1974,1974,2022/8/30 16:42:02,259.7,1541.272,-47.3581,1.1502000000000017,23.267384812702616
1975,1975,2022/8/30 16:42:32,259.4,1541.27,-47.3387,1.1658999999999993,23.544276920681064
1976,1976,2022/8/30 16:43:02,259.0,1541.2627,-47.3038,1.1665999999999987,23.556599134177855
1977,1977,2022/8/30 16:43:32,258.6,1541.2595,-47.2951,1.1793000000000011,23.779814745114468
1978,1978,2022/8/30 16:44:02,258.2,1541.2542,-47.3297,1.1701000000000015,23.618180418870967
1979,1979,2022/8/30 16:44:32,257.9,1541.249,-47.3336,1.1703999999999994,23.623456505813557
1980,1980,2022/8/30 16:45:02,257.5,1541.2444,-47.3033,1.1815000000000009,23.818415728981194
1981,1981,2022/8/30 16:45:32,257.1,1541.2399,-47.2961,1.1740999999999968,23.68849828698232
1982,1982,2022/8/30 16:46:02,256.7,1541.2367,-47.3007,1.165299999999996,23.5337134425044
1983,1983,2022/8/30 16:46:32,256.4,1541.2311,-47.3611,1.1434999999999993,23.148915591231574
1984,1984,2022/8/30 16:47:02,256.0,1541.2313,-47.3589,1.160200000000002,23.443864930361993
1985,1985,2022/8/30 16:47:32,255.6,1541.2248,-47.2974,1.1511000000000011,23.283284668989868
1986,1986,2022/8/30 17:22:02,231.5,1540.9164,-47.3218,1.1083000000000043,22.52349879439197
1987,1987,2022/8/30 17:22:32,231.1,1540.9129,-47.3341,1.1181999999999988,22.69990992255735
1988,1988,2022/8/30 17:23:02,230.8,1540.9077,-47.3165,1.1222000000000039,22.77107315968474
1989,1989,2022/8/30 17:23:32,230.5,1540.9049,-47.2979,1.1211999999999995,22.75328849465897
1990,1990,2022/8/30 17:24:02,230.2,1540.8973,-47.305,1.1180999999999957,22.69813000171428
1991,1991,2022/8/30 17:24:32,229.8,1540.8953,-47.3191,1.1161000000000003,22.662522976819453
1992,1992,2022/8/30 17:25:02,229.5,1540.9031,-47.2888,1.1082999999999956,22.523498794391816
1993,1993,2022/8/30 17:25:32,229.2,1540.892,-47.3824,1.1286999999999994,22.88657371861664
1994,1994,2022/8/30 17:26:02,228.9,1540.8868,-47.3054,1.1394,23.076329307573783
1995,1995,2022/8/30 17:26:32,228.5,1540.8885,-47.3225,1.133,22.96288683023907
1996,1996,2022/8/30 17:27:02,228.1,1540.8805,-47.2946,1.121500000000002,22.75862432415572
1997,1997,2022/8/30 17:27:32,227.8,1540.8861,-47.3069,1.1385000000000027,23.060386558932663
1998,1998,2022/8/30 17:28:02,227.5,1540.8763,-47.2968,1.1187999999999976,22.710588586990298
1999,1999,2022/8/30 17:28:32,227.2,1540.8683,-47.3091,1.1004999999999991,22.3842246978988
2000,2000,2022/8/30 17:29:02,226.9,1540.8671,-47.2983,1.1080000000000017,22.51814672243804
2001,2001,2022/8/30 17:29:32,226.6,1540.8721,-47.3438,1.1171999999999995,22.682108869704127
2002,2002,2022/8/30 17:30:02,226.2,1540.853,-47.3671,1.1343000000000008,22.985943365331675
2003,2003,2022/8/30 17:30:32,225.9,1540.8523,-47.3412,1.1393999999999955,23.076329307573705
2004,2004,2022/8/30 17:31:02,225.6,1540.8534,-47.342,1.1277000000000024,22.868815651639615
2005,2005,2022/8/30 17:31:32,225.3,1540.8516,-47.2986,1.1134999999999955,22.61620932320787
2006,2006,2022/8/30 17:32:02,225.0,1540.8495,-47.3351,1.1236000000000033,22.795964812005508
2007,2007,2022/8/30 17:32:32,224.7,1540.8378,-47.326,1.109199999999999,22.539552792184104
2008,2008,2022/8/30 17:33:02,224.3,1540.8407,-47.2972,1.1147999999999976,22.639369615850303
2009,2009,2022/8/30 17:33:32,224.0,1540.8409,-47.2978,1.1343000000000008,22.985943365331675
2010,2010,2022/8/30 17:34:02,223.7,1540.8374,-47.3082,1.0969999999999949,22.32164856156468
2011,2011,2022/8/30 17:34:32,223.4,1540.8287,-47.3184,1.1215,22.758624324155683
2012,2012,2022/8/30 17:35:02,223.1,1540.8147,-47.3034,1.1073,22.505657116698327
2013,2013,2022/8/30 17:35:32,222.8,1540.8205,-47.3559,1.1316000000000035,22.938048995893457
2014,2014,2022/8/30 17:36:02,222.4,1540.8207,-47.2987,1.112899999999999,22.605517618897064
2015,2015,2022/8/30 17:36:32,222.1,1540.8168,-47.3071,1.1002000000000012,22.378863004898907
2016,2016,2022/8/30 17:37:02,221.8,1540.8115,-47.3527,1.1097999999999977,22.55025360924304
2017,2017,2022/8/30 17:37:32,221.5,1540.8091,-47.3543,1.1058,22.47888689610397
2018,2018,2022/8/30 17:38:02,221.2,1540.8039,-47.3011,1.1149000000000044,22.641150889685743
2019,2019,2022/8/30 17:38:32,220.9,1540.7987,-47.3066,1.1027999999999951,22.42531870860989
2020,2020,2022/8/30 17:39:02,220.6,1540.7958,-47.3161,1.0931000000000008,22.25186143606209
2021,2021,2022/8/30 17:39:32,220.3,1540.7926,-47.3488,1.1073999999999964,22.50744146934221
2022,2022,2022/8/30 17:40:02,220.0,1540.7898,-47.3582,1.1146000000000007,22.63580694513132
2023,2023,2022/8/30 17:40:32,219.6,1540.7857,-47.3128,1.113999999999996,22.625117948518923
2024,2024,2022/8/30 17:41:02,219.3,1540.7809,-47.3093,1.1088999999999964,22.534201829239358
2025,2025,2022/8/30 17:41:32,219.0,1540.7771,-47.3083,1.1042999999999978,22.45210742780601
2026,2026,2022/8/30 17:42:02,218.7,1540.7718,-47.3643,1.0978000000000032,22.33595612487472
2027,2027,2022/8/30 17:42:32,218.4,1540.7686,-47.3201,1.0986999999999991,22.35204898360608
2028,2028,2022/8/30 17:43:02,218.1,1540.7642,-47.2999,1.105499999999998,22.473531742362848
2029,2029,2022/8/30 17:43:32,217.8,1540.7605,-47.2931,1.1058000000000001,22.478886896103976
2030,2030,2022/8/30 17:44:02,217.5,1540.7567,-47.3131,1.0952000000000035,22.28944690625848
2031,2031,2022/8/30 17:44:32,217.2,1540.7519,-47.3507,1.0956999999999972,22.29839314931743
2032,2032,2022/8/30 17:45:02,216.9,1540.7481,-47.3161,1.0997999999999977,22.3717135047394
2033,2033,2022/8/30 17:45:32,216.6,1540.7435,-47.3064,1.095700000000006,22.2983931493176
2034,2034,2022/8/30 17:46:02,216.3,1540.7395,-47.3021,1.0874000000000055,22.149752071028598
2035,2035,2022/8/30 17:46:33,216.0,1540.7347,-47.3422,1.0895000000000024,22.187386903544887
2036,2036,2022/8/30 17:47:03,215.6,1540.727,-47.3238,1.0969999999999973,22.32164856156472
2037,2037,2022/8/30 17:47:32,215.3,1540.7248,-47.3166,1.0925999999999974,22.242909835533094
2038,2038,2022/8/30 17:48:02,215.0,1540.7216,-47.3077,1.0972000000000008,22.325225699478914
2039,2039,2022/8/30 17:48:32,214.7,1540.7178,-47.3158,1.0908999999999975,22.212466683759455
2040,2040,2022/8/30 17:49:03,214.4,1540.7138,-47.345,1.087500000000001,22.15154461859464
2041,2041,2022/8/30 17:49:33,214.1,1540.7045,-47.3231,1.1029000000000009,22.427104911092844
2042,2042,2022/8/30 17:50:02,213.9,1540.7042,-47.3165,1.1023999999999985,22.41817348737598
2043,2043,2022/8/30 17:50:33,213.5,1540.7009,-47.3137,1.0976000000000024,22.332379481126306
2044,2044,2022/8/30 17:51:03,213.2,1540.6998,-47.3016,1.1029000000000009,22.427104911092844
2045,2045,2022/8/30 17:51:33,213.0,1540.6904,-47.3585,1.0956,22.296603983102667
2046,2046,2022/8/30 17:52:03,212.6,1540.6903,-47.3374,1.0981000000000047,22.34132078167459
2047,2047,2022/8/30 17:52:33,212.4,1540.6853,-47.3137,1.098100000000005,22.3413207816746
2048,2048,2022/8/30 17:53:03,212.1,1540.6815,-47.3024,1.1022999999999952,22.416387079237065
2049,2049,2022/8/30 17:53:33,211.8,1540.6789,-47.3022,1.100600000000003,22.3860118465954
2050,2050,2022/8/30 17:54:03,211.5,1540.6741,-47.3429,1.0941,22.26976154564325
2051,2051,2022/8/30 17:54:33,211.2,1540.6724,-47.3508,1.0893999999999957,22.18559518128725
2052,2052,2022/8/30 17:55:03,210.9,1540.6663,-47.3263,1.1022000000000012,22.41460062996428
2053,2053,2022/8/30 17:55:33,210.6,1540.6635,-47.3099,1.1023999999999936,22.418173487375903
2054,2054,2022/8/30 17:56:03,210.3,1540.6596,-47.2978,1.1037000000000017,22.44139305041436
2055,2055,2022/8/30 17:56:33,210.0,1540.6516,-47.378,1.091700000000001,22.22679435726228
2056,2056,2022/8/30 17:57:03,209.7,1540.6497,-47.3714,1.0951000000000004,22.287657534046367
2057,2057,2022/8/30 17:57:33,209.4,1540.6482,-47.3452,1.1017000000000043,22.405667766556068
2058,2058,2022/8/30 17:58:03,209.1,1540.6452,-47.3244,1.1024999999999971,22.41995985438172
2059,2059,2022/8/30 17:58:33,208.8,1540.6421,-47.3162,1.1089000000000016,22.53420182923944
2060,2060,2022/8/30 17:59:03,208.5,1540.6357,-47.3266,1.0963999999999936,22.31091615936941
2061,2061,2022/8/30 17:59:33,208.2,1540.6342,-47.3466,1.0892999999999975,22.183803417773373
2062,2062,2022/8/30 18:00:03,208.0,1540.6275,-47.3288,1.1003000000000025,22.380650277051583
2063,2063,2022/8/30 18:00:33,207.7,1540.6258,-47.3201,1.099899999999996,22.373500941513456
2064,2064,2022/8/30 18:01:03,207.4,1540.6195,-47.3239,1.0987000000000045,22.352048983606164
2065,2065,2022/8/30 18:01:33,207.1,1540.616,-47.3446,1.0948999999999989,22.284078666014416
2066,2066,2022/8/30 18:02:03,206.8,1540.6148,-47.3344,1.0963000000000027,22.309127281511046
2067,2067,2022/8/30 18:02:33,206.5,1540.6108,-47.3732,1.096700000000002,22.3162825458092
2068,2068,2022/8/30 18:03:03,206.2,1540.6051,-47.3173,1.1046999999999976,22.45924952375248
2069,2069,2022/8/30 18:03:33,206.0,1540.6021,-47.3132,1.1055999999999988,22.475316834712377
2070,2070,2022/8/30 18:04:03,205.7,1540.5999,-47.3177,1.103799999999996,22.443178882775985
2071,2071,2022/8/30 18:04:33,205.4,1540.5939,-47.3665,1.0914000000000037,22.22142178898411
2072,2072,2022/8/30 18:05:03,205.1,1540.5924,-47.3733,1.0944000000000036,22.275130774844772
2073,2073,2022/8/30 18:05:33,204.8,1540.589,-47.3514,1.0954999999999977,22.29481477569025
2074,2074,2022/8/30 18:06:03,204.6,1540.5873,-47.3291,1.096700000000002,22.31628254580921
2075,2075,2022/8/30 18:06:33,204.2,1540.5822,-47.3138,1.0920000000000023,22.23216655442948
2076,2076,2022/8/30 18:07:03,204.0,1540.5769,-47.351,1.0946999999999996,22.280499633165753
2077,2077,2022/8/30 18:07:33,203.7,1540.5753,-47.3499,1.0909999999999975,22.214257787284875
2078,2078,2022/8/30 18:08:03,203.4,1540.5706,-47.3601,1.0806000000000007,22.027761954609403
2079,2079,2022/8/30 18:08:33,203.1,1540.5676,-47.3471,1.0920000000000023,22.23216655442948
2080,2080,2022/8/30 18:09:03,202.8,1540.5644,-47.3289,1.0916000000000035,22.225003542405407
2081,2081,2022/8/30 18:09:33,202.5,1540.5609,-47.3172,1.0915999999999964,22.22500354240529
2082,2082,2022/8/30 18:10:03,202.3,1540.5587,-47.3182,1.0928000000000007,22.24649059941613
2083,2083,2022/8/30 18:10:33,202.0,1540.5552,-47.3471,1.0894000000000017,22.185595181287365
2084,2084,2022/8/30 18:11:03,201.7,1540.5502,-47.3719,1.080700000000004,22.02955731106948
2085,2085,2022/8/30 18:11:33,201.5,1540.5473,-47.3495,1.0892999999999982,22.183803417773383
2086,2086,2022/8/30 18:12:03,201.2,1540.5447,-47.33,1.0903999999999991,22.203510547480985
2087,2087,2022/8/30 18:12:33,200.9,1540.541,-47.3142,1.0931999999999997,22.253651632500247
2088,2088,2022/8/30 18:13:03,200.6,1540.5365,-47.3395,1.0861000000000056,22.12644519626085
2089,2089,2022/8/30 18:13:33,200.3,1540.5332,-47.3739,1.077399999999994,21.970288715128596
2090,2090,2022/8/30 18:14:03,200.1,1540.5321,-47.3812,1.0718,21.869608590194712
2091,2091,2022/8/30 18:14:33,199.8,1540.5281,-47.3439,1.0809999999999975,22.03494313241844
2092,2092,2022/8/30 18:15:03,199.5,1540.5219,-47.3376,1.0790999999999984,22.000826646365574
2093,2093,2022/8/30 18:15:33,199.2,1540.5218,-47.3199,1.0844000000000038,22.095956446707177
2094,2094,2022/8/30 18:16:03,199.0,1540.521,-47.3264,1.0852999999999982,22.11209903605673
2095,2095,2022/8/30 18:16:33,198.7,1540.5159,-47.3411,1.0786999999999993,21.993642326167304
2096,2096,2022/8/30 18:17:03,198.4,1540.5111,-47.3902,1.0691000000000004,21.82101998190612
2097,2097,2022/8/30 18:17:33,198.1,1540.5082,-47.3473,1.0754000000000037,21.934346429743886
2098,2098,2022/8/30 18:18:03,197.9,1540.5021,-47.3359,1.080800000000005,22.03135262619039
2099,2099,2022/8/30 18:18:33,197.6,1540.503,-47.3253,1.080699999999995,22.029557311069325
2100,2100,2022/8/30 18:19:03,197.3,1540.4977,-47.3317,1.0749000000000013,21.925358271844527
2101,2101,2022/8/30 18:19:33,197.0,1540.4938,-47.3688,1.0708,21.851616331381862
2102,2102,2022/8/30 18:20:03,196.8,1540.4914,-47.3837,1.0646000000000004,21.739971810298496
2103,2103,2022/8/30 18:20:33,196.5,1540.4893,-47.3675,1.0676999999999992,21.795813993842597
2104,2104,2022/8/30 18:21:03,196.2,1540.4859,-47.3389,1.0700000000000045,21.83721954116712
2105,2105,2022/8/30 18:21:33,196.0,1540.4819,-47.3326,1.0702999999999931,21.842618648279554
2106,2106,2022/8/30 18:22:03,195.7,1540.4787,-47.3402,1.070199999999997,21.840818987348264
2107,2107,2022/8/30 18:22:33,195.5,1540.4746,-47.3609,1.0577999999999976,21.617339574643466
2108,2108,2022/8/30 18:23:03,195.2,1540.4707,-47.4031,1.0548999999999984,21.56498209956648
2109,2109,2022/8/30 18:23:33,194.9,1540.4682,-47.3719,1.0571999999999966,21.606509861843946
2110,2110,2022/8/30 18:24:03,194.6,1540.4639,-47.3433,1.0576000000000028,21.613729836618024
2111,2111,2022/8/30 18:24:33,194.4,1540.4616,-47.3312,1.0527999999999997,21.527046234870102
2112,2112,2022/8/30 18:25:03,194.1,1540.4591,-47.3439,1.0638000000000025,21.725554452508636
2113,2113,2022/8/30 18:25:33,193.8,1540.4545,-47.3772,1.0497999999999996,21.472820311993267
2114,2114,2022/8/30 18:26:03,193.6,1540.4546,-47.3671,1.0420000000000036,21.33165748415511
